id,name,assoc_names,original_language,authors,genres,tags,cover_image_url,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,on_reading_lists,reading_list_all_time_rank,rating,rating_votes,recommended_series_ids
23919,Avoid the Protagonist!,"['ATP', '穿书女配正上记']",chinese,"['shēng yī', '笙欹']","['drama', 'josei', 'romance', 'school life', 'supernatural', 'tragedy']","['abusive characters', 'beautiful female lead', 'clingy lover', 'cold love interests', 'enemies become lovers', 'familial love', 'female protagonist', 'jealousy', 'love interest falls in love first', 'low-key protagonist', 'male yandere', 'manipulative characters', 'modern day', 'multiple pov', 'obsessive love', 'possessive characters', 'pregnancy', 'sharp-tongued characters', 'stalkers', 'stockholm syndrome', 'transmigration', 'underestimated protagonist', 'villainess noble girls']",https://cdn.novelupdates.com/images/2021/05/Avoid-the-Protagonist.jpg,2017,,jjwxc,,TRUE,118 chapters,FALSE,,2785,5845,1120,3.3,403,"[20811, 25327, 27280, 28980, 25270, 23807]"
30092,Everyone Knows I’m a Good Person,"['EKIGP', 'Toàn thế giới đều biết ta là người tốt', '全世界都知道我是好人[快穿]']",chinese,"['27日', 'tang wei shuai', '糖中猫', '糖尾帅']","['action', 'adventure', 'comedy', 'fantasy', 'romance', 'school life', 'sci-fi', 'yaoi']","['acting', 'aliens', 'alternate world', 'amnesia', 'ancient china', 'androids', 'apocalypse', 'artificial intelligence', 'bodyguards', 'celebrities', 'cheats', 'clever protagonist', 'clingy lover', 'comedic undertone', 'confident protagonist', 'cultivation', 'cunning protagonist', 'death of loved ones', 'demonic cultivation technique', 'devoted love interests', 'doting love interests', 'enemies become lovers', 'episodic', 'futuristic setting', 'handsome male lead', 'hated protagonist', 'human-nonhuman relationship', 'jealousy', 'love interest falls in love first', 'manipulative characters', 'marriage', 'master-disciple relationship', 'master-servant relationship', 'misunderstandings', 'modern day', 'non-humanoid protagonist', 'overpowered protagonist', 'playful protagonist', 'possessive characters', 'proactive protagonist', 'protagonist strong from the start', 'r*pe', 'scientists', 'seduction', ""seeing things other humans can't"", 'shameless protagonist', 'sharp-tongued characters', 'showbiz', 'strong love interests', 'system administrator', 'transmigration', 'wars', 'wealthy characters', 'world hopping', 'zombies']",https://cdn.novelupdates.com/images/2020/05/EKIGP.jpg,2019,FALSE,jjwxc,,TRUE,176 chapters,,c177,17.2,11349,243,4.4,690,"[21581, 12209, 23805, 30898, 15222, 28567]"
11532,Virtual World: Peerless White Emperor,"['PWE', '网游之白帝无双']",chinese,"['shifou keyi liuxia', 'would it be possible to stay', '是否可以留下']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'martial arts', 'romance', 'sci-fi', 'supernatural', 'tragedy']","['androgynous characters', 'arrogant characters', 'brotherhood', 'carefree protagonist', 'caring protagonist', 'cooking', 'death of loved ones', 'elves', 'famous protagonist', 'friendship', 'game ranking system', 'human experimentation', 'jack of all trades', 'knights', 'level system', 'male protagonist', 'mmorpg', 'money grubber', 'mysterious past', 'overpowered protagonist', 'polygamy', 'protagonist strong from the start', 'quirky characters', 'ruthless protagonist', 'shameless protagonist', 'sharp-tongued characters', 'skill books', 'slow romance', 'special abilities', 'sword and magic', 'teamwork', 'tragic past', 'underestimated protagonist', 'unlucky protagonist', 'virtual reality']",https://cdn.novelupdates.com/images/2023/05/Virtual-World-Peerless-White-Emperor.png,2016,,qidian,,FALSE,1346 chapters,FALSE,c1000,145.9,8016,589,4.3,707,"[7162, 5844, 5708, 6349, 392, 21237]"
14596,There Will Always Be Protagonists With Delusions of Starting a Harem,"['APDSH', 'Luôn Có Vai Chính Vọng Tưởng Mở Rộng Hậu Cung', '总有主角妄想开后宫']",chinese,"['bu hui xia qi', 'can’t play chess', '不会下棋']","['comedy', 'fantasy', 'romance', 'supernatural', 'yaoi']","['acting', 'aliens', 'amnesia', 'ancient times', 'animal characteristics', 'apocalypse', 'appearance changes', 'beasts', 'cooking', 'cultivation', 'devoted love interests', 'fat to fit', 'futuristic setting', 'game elements', 'genius protagonist', 'love interest falls in love first', 'magical space', 'male yandere', 'modern day', 'multiple realms', 'mystery solving', 'older love interests', 'omegaverse', 'orphans', 'possessive characters', 'power couple', 'royalty', 'schemes and conspiracies', 'shapeshifters', 'showbiz', 'smart couple', 'souls', 'system administrator', 'time skip', 'transmigration', 'unreliable narrator', 'virtual reality', 'wealthy characters', 'world hopping', 'zombies']",https://cdn.novelupdates.com/images/2017/11/therewillalwaysbe.jpg,2017,FALSE,jjwxc,,TRUE,169 chapters,,c169,19.8,13004,151,4.1,584,"[12209, 13411, 13034, 15138, 11330, 15030]"
30279,I’ll Become a Villainess That Will Go Down in History,"[""I'll Become a Villainess That Will Go Down in History ― The More of a Villainess I Become, the More the Prince will Dote on Me"", 'I’ll Become a Villainess Who Goes Down in History', 'Rekiaku', 'Rekishi Ni Nokoru Akujo Ni Naru Zo: Akuyaku Reijou Ni Naru Hodo Ouji No Dekiai Wa Kasoku Suru You Desu!', '成为名垂青史的恶役千金吧！少女越坏王子越爱！', '歴史に残る悪女になるぞ', '歴史に残る悪女になるぞ 悪役令嬢になるほど王子の溺愛は加速するようです!']",japanese,"['ookido izumi', '大木戸いずみ']","['adventure', 'comedy', 'drama', 'fantasy', 'romance', 'shoujo']","['academy', 'accelerated growth', 'adapted to anime', 'adapted to manga', 'age progression', 'antihero protagonist', 'beautiful female lead', 'cute protagonist', 'dense protagonist', 'determined protagonist', 'elemental magic', 'familial love', 'female protagonist', 'genius protagonist', 'hard-working protagonist', 'kind love interests', 'kingdoms', 'lack of common sense', 'love interest falls in love first', 'magic', 'male yandere', 'murders', 'nobles', 'older love interests', 'otome game', 'possessive characters', 'proactive protagonist', 'protagonist strong from the start', 'psychopaths', 'reincarnated in a game world', 'royalty', 'saints', 'schemes and conspiracies', 'siblings', 'sudden strength gain', 'sword and magic', 'sword wielder', 'time skip', 'transmigration', 'unreliable narrator', 'villainess noble girls']",https://cdn.novelupdates.com/images/2021/06/Ill-Become-a-Villainess-That-Will-Go-Down-in-History.jpg,2018,TRUE,enterbrain,yen press,FALSE,502 chapters,FALSE,c475,16.9,8786,481,3.8,269,"[5570, 9991, 635, 30124, 30265, 30232]"
20363,Return of the Female Knight,"['ROTFK', '돌아온 여기사']",korean,"['lee halin', '이하린']","['action', 'drama', 'fantasy', 'josei', 'mature', 'romance']","['adapted to manhwa', 'beautiful female lead', 'calm protagonist', 'death of loved ones', 'dense protagonist', 'determined protagonist', 'devoted love interests', 'doting love interests', 'doting older siblings', 'dragons', 'enemies become allies', 'european ambience', 'familial love', 'fantasy world', 'female protagonist', 'first-time interc**rse', 'handsome male lead', 'hard-working protagonist', 'hiding true abilities', 'knights', 'love interest falls in love first', 'maids', 'marriage of convenience', 'master-servant relationship', 'nobles', 'possessive characters', 'pregnancy', 'proactive protagonist', 'prophecies', 'protagonist strong from the start', 'reincarnation', 'revenge', 'royalty', 'schemes and conspiracies', 'second chance', 'siblings', 'strong love interests', 'sword wielder', 'younger sisters']",https://cdn.novelupdates.com/images/2019/01/EB8F8CEC9584EC98A8EC97ACEAB8B0EC82AC.jpg,2018,FALSE,fioret,,TRUE,324 chapters,,c324 (end),107.8,12425,178,4,459,"[26527, 41454, 28164, 11667, 26337, 27280]"
17533,Koko wa Ore ni Makasete Saki ni Ike to Itte kara 10 Nen ga Tattara Densetsu ni Natteita,"['10 Years after saying “Leave this to me and go”, I Became a Legend.', 'ここは俺に任せて先に行けと言ってから10年がたったら伝説になっていた。']",japanese,"['ezo gingitsune', 'えぞぎんぎつね']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'shounen']","['adapted to manga', 'adventurers', 'age regression', 'alchemy', 'appearance different from actual age', 'beast companions', 'calm protagonist', 'clever protagonist', 'cohabitation', 'demon lord', 'demons', 'dense protagonist', 'determined protagonist', 'dragons', 'evil gods', 'fantasy world', 'fast learner', 'former hero', 'game elements', 'godly powers', 'gods', 'guilds', 'hidden abilities', 'hiding true identity', 'level system', 'magic formations', 'male protagonist', 'overpowered protagonist', 'protagonist strong from the start', 'skill assimilation', 'special abilities', 'strong to stronger', 'sword and magic', 'vampires', 'world travel']",https://cdn.novelupdates.com/images/2021/03/Koko-wa-Ore-ni-Makasete-Saki-ni-Ike-to-Itte-kara-Nen-ga-Tattara-Densetsu-ni-Natteita.jpg,2018,FALSE,syosetu,,TRUE,303 chapters,FALSE,c289,50.7,8104,572,3.4,295,"[10142, 8044, 6598, 11331, 12386, 290]"
8810,The Military Female Soldier With Unwavering Stubbornness,"[""Reborn at Boot Camp: General, Don't Mess Around!"", 'TMFS', '万里红星不辜负', '重生军营之王牌军婚', '重生军营：军少，你不要乱来']",chinese,"['zhi shang qing yun', '直上青云']","['action', 'drama', 'fantasy', 'mystery', 'romance']","['age progression', 'beautiful female lead', 'caring protagonist', 'charismatic protagonist', 'clever protagonist', 'complex family relationships', 'cunning protagonist', 'determined protagonist', 'devoted love interests', 'early romance', 'eidetic memory', 'female protagonist', 'firearms', 'genius protagonist', 'handsome male lead', 'hard-working protagonist', 'love interest falls in love first', 'medical knowledge', 'military', 'modern day', 'older love interests', 'power couple', 'reincarnation', 'second chance', 'soldiers', 'strong love interests', 'terrorists', 'time skip', 'wars']",https://cdn.novelupdates.com/images/2021/06/The-Military-Female-Soldier-With-Unwavering-Stubbornness.jpg,2016,TRUE,qdmm,creative novels,FALSE,5707 chapters,FALSE,c2594,1.3,5674,1176,3.7,243,"[564, 10694, 9010, 40208, 37787, 15005]"
6633,The Reincarnated Vampire Wants an Afternoon Nap,"['A Transmigration Vampire Would Like to Take a Nap', 'Tensei Kyuuketsuki-san wa Ohirune ga Shitai', '転生吸血鬼さんはお昼寝がしたい', '轉生吸血鬼桑想要午睡一下']",japanese,"['chokingyomaru', 'ちょきんぎょ。']","['adventure', 'comedy', 'fantasy', 'gender bender', 'harem', 'psychological', 'shoujo ai', 'slice of life', 'yuri']","['adapted to manga', 'blood manipulation', 'cute protagonist', 'demons', 'dense protagonist', 'fantasy world', 'female protagonist', 'humanoid protagonist', 'kind love interests', 'lazy protagonist', 'loli', 'love interest falls in love first', 'male to female', 'monsters', 'multiple pov', 'overpowered protagonist', 'pacifist protagonist', 'protagonist strong from the start', 'reincarnated in another world', 'sleeping', 'strong love interests', 'strong to stronger', 'vampires']",https://cdn.novelupdates.com/images/2016/06/91HF1cb5GeL.jpg,2015,FALSE,earth star novel,,TRUE,270 chapters,FALSE,c220,120.7,9011,451,3.7,356,"[3201, 10413, 3578, 7548, 8122, 19910]"
50161,I Am the Fated Villain,"['Me! The Heavenly Destined Villain', 'Ta! Thiên Mệnh Đại Phản Phái', 'The Villain of Destiny', '我！天命大反派', '玄幻：我！天命大反派']",chinese,"['fated villain', '天命反派']","['harem', 'psychological', 'xuanhuan']","['adapted to manhua', 'antihero protagonist', 'apathetic protagonist', 'artifacts', 'brother complex', 'calm protagonist', 'cautious protagonist', 'clever protagonist', 'cultivation', 'cunning protagonist', 'demonic cultivation technique', 'depictions of cruelty', 'enemies become allies', 'enemies become lovers', 'evil protagonist', 'famous protagonist', 'fast cultivation', 'first-time interc**rse', 'game elements', 'genius protagonist', 'handsome male lead', 'harem-seeking protagonist', 'hiding true abilities', 'hiding true identity', 'male protagonist', 'manipulative characters', 'marriage', 'master-disciple relationship', 'mind control', 'misunderstandings', 'multiple pov', 'multiple reincarnated individuals', 'netori', 'overpowered protagonist', 'polygamy', 'proactive protagonist', 'protagonist strong from the start', 'r*pe victim becomes lover', 'romantic subplot', 'r*pe', 'ruthless protagonist', 'sadistic characters', 'schemes and conspiracies', 's*aves', 'strength-based social hierarchy', 'strong to stronger', 'system administrator', 'time skip', 'time travel', 'transmigration', 'trickster', 'tsundere']",https://cdn.novelupdates.com/images/2023/01/I-Am-the-Fated-Villain.jpg,2020,FALSE,faloo,,FALSE,1571 chapters,FALSE,c955,0.7,5195,1364,4.1,366,"[87501, 44128, 31879, 50303, 75092, 83240]"
4351,God of Cooking,"['GoC', 'ยอดเชฟเทพนักปรุง', '요리의 신']",korean,"['yangchigi jali', '양치기자리']","['comedy', 'drama', 'fantasy', 'romance', 'slice of life']","['adapted to manhwa', 'beautiful female lead', 'calm protagonist', 'caring protagonist', 'celebrities', 'cheats', 'chefs', 'cooking', 'determined protagonist', 'game elements', 'handsome male lead', 'hard-working protagonist', 'hidden abilities', 'honest protagonist', 'male protagonist', 'marriage', 'mature protagonist', 'modern day', 'popular love interests', 'power couple', 'pregnancy', 'second chance', 'showbiz', 'slow romance']",https://cdn.novelupdates.com/images/2019/11/64753FB8-020B-4680-BCD0-8C5D7E9D8301.jpeg,2015,TRUE,kakaopage,,TRUE,733 chapters,FALSE,c593,4.7,10592,291,4.5,677,"[6986, 6023, 8806, 26327, 26337, 8033]"
41059,My Civil Servant Life Reborn in the Strange World,"['MCSL', 'My Civil Servant Life As a Reincarnated Battle Race', '전투종족으로 환생한 나의 공무원 생활기']",korean,['일계'],"['action', 'adventure', 'comedy', 'fantasy']","['academy', 'adapted to manhwa', 'adventurers', 'anti-magic', 'black belly', 'calm protagonist', 'clan building', 'coming of age', 'court official', 'demon lord', 'demons', 'dishonest protagonist', 'dragon slayers', 'dragons', 'economics', 'empires', 'family conflict', 'friendship', 'herbalist', 'hiding true abilities', 'hiding true identity', 'hypnotism', 'inscriptions', 'knights', 'magical technology', 'male protagonist', 'misunderstandings', 'multiple pov', 'nobles', 'overpowered protagonist', 'parody', 'pets', 'power struggle', 'protagonist strong from the start', 'reincarnation', 'romantic subplot', 'roommates', 'royalty', 'saints', 'schemes and conspiracies', 'scientists', 'sibling rivalry', 'siblings', 'special abilities', 'spies', 'strategist', 'strong to stronger', 'stubborn protagonist', 'sword and magic', 'sword wielder', 'thieves', 'tribal society', 'unique weapons', 'unreliable narrator', 'wealthy characters']",https://cdn.novelupdates.com/images/2021/03/My-Civil-Servant-Life-Reborn-in-the-Strange-World.jpeg,2019,TRUE,breathe,wuxiaworld,TRUE,465 chapters,,c20,90.4,4723,1614,3.6,284,"[18721, 25412, 28699, 39340, 22904, 28196]"
35576,The Cannon Fodder and Villain’s Happy Ending,"['After dressed as a cannon fodder female supporting role and the villain HE', 'My Princess is Fierce, The Whole Capital Is Feared', '哎呀！满级戏精不可能是女配', '穿成炮灰女配後和反派HE了']",chinese,"['lintian', '临天']","['drama', 'fantasy', 'romance']","['abandoned children', 'absent parents', 'abusive characters', 'adopted children', 'ancient china', 'aristocracy', 'arranged marriage', 'calm protagonist', 'child abuse', 'clever protagonist', 'complex family relationships', 'cunning protagonist', 'doting love interests', 'doting older siblings', 'family conflict', 'female protagonist', 'handsome male lead', 'lazy protagonist', 'love interest falls in love first', 'maids', 'manipulative characters', 'multiple reincarnated individuals', 'past plays a big role', 'politics', 'power couple', 'pregnancy', 'proactive protagonist', 'reincarnation', 'revenge', 'royalty', 'schemes and conspiracies', 'second chance', 'secrets', 'sibling rivalry', 'siblings', 'sister complex', 'slow romance', 'smart couple', 'tragic past', 'transmigration']",https://cdn.novelupdates.com/images/2021/09/The-Cannon-Fodder-and-Villains-Happy-Ending.jpg,2020,,jjwxc,,TRUE,139 chapters,FALSE,c593,1.6,7677,652,4.1,254,"[40820, 29194, 31902, 18887, 73238, 39538]"
24892,Regressor Instruction Manual,"['How to Use a Returner', 'HSS', 'HtUR', 'RIM', 'คู่มือการใช้งานของนักข้ามเวลา (Kakao Webtoon)', 'คู่มือการใช้งานผู้หวนคืน (Clover Book Publishing)', '回帰者の取扱説明書 (kaikisha no toriatsukai setsumeisho)', '重生使用說明書', '회귀자 사용설명서 (hwegwija sayongsolmyongso)']",korean,"['wooden spoon', '흙수저']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'mature', 'psychological', 'seinen']","['adapted to manhwa', 'adopted children', 'alchemy', 'antihero protagonist', 'award-winning work', 'beautiful female lead', 'black belly', 'brotherhood', 'cautious protagonist', 'clever protagonist', 'clingy lover', 'cold protagonist', 'contracts', 'cruel characters', 'cunning protagonist', 'demon lord', 'demons', 'depictions of cruelty', 'determined protagonist', 'devoted love interests', 'dragons', 'elves', 'evil gods', 'first-time interc**rse', 'friendship', 'game elements', 'genius protagonist', 'goddesses', 'godly powers', 'gods', 'guilds', 'hard-working protagonist', 'harem-seeking protagonist', 'hiding true abilities', 'jealousy', 'kingdoms', 'loyal subordinates', 'male protagonist', 'management', 'manipulative characters', 'masochistic characters', 'mature protagonist', 'misunderstandings', 'monsters', 'multiple pov', 'multiple transported individuals', 'obsessive love', 'politics', 'polygamy', 'possessive characters', 'reverse r*pe', 'romantic subplot', 'ruthless protagonist', 'sadistic characters', 'schemes and conspiracies', 'second chance', 'selfish protagonist', 'sharp-tongued characters', 'stalkers', 'strategist', 'strong love interests', 'transported to another world', 'twisted personality', 'weak to strong', 'yandere']",https://cdn.novelupdates.com/images/2022/10/Regressor-Instruction-Manual.jpg,2017,TRUE,joara,wuxiaworld,TRUE,1941 chapters,FALSE,c25,287.3,10298,317,4.1,781,"[17672, 50638, 18721, 6949, 22368, 20884]"
25545,Breakthrough with the Forbidden Master,"['Breakthrough with the Forbidden Master – So what if the Hero’s son is the Demon King’s disciple~', 'Kindan Shitei de Breakthrough ~ Yuusha no Musuko ga Maou no Deshi de Nani ga Warui ~', '禁断師弟でブレイクスルー～勇者の息子が魔王の弟子で何が悪い～']",japanese,"['anikki burazza', 'アニッキーブラッザー']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem', 'romance', 'school life', 'shounen']","['accelerated growth', 'adapted to manga', 'antihero protagonist', 'battle competition', 'beastkin', 'breast fetish', 'character growth', 'childhood friends', 'childhood love', 'demi-humans', 'demon lord', 'demons', 'dense protagonist', 'elves', 'famous parents', 'ghosts', 'hard-working protagonist', 'heroes', 'human-nonhuman relationship', 'inferiority complex', 'kind love interests', 'love interest falls in love first', 'love rivals', 'magic', 'magic beasts', 'maids', 'male protagonist', 'master-disciple relationship', 'misunderstandings', 'multiple pov', 'ninjas', 'obsessive love', 'older love interests', 'pe*verted protagonist', 'possession', 'r-15', 'royalty', 'sharp-tongued characters', 'siblings not related by blood', 'spirit advisor', 'spirits', 'strong love interests', 'strong to stronger', 'sword and magic', 'tsundere', 'underestimated protagonist', 'yandere', 'younger love interests']",https://cdn.novelupdates.com/images/2020/11/81xk8lduvjl._ac_sl1500_.jpg,2019,,earth star novel,,FALSE,604,FALSE,c361,7.5,8269,544,3.9,386,"[14641, 23069, 17506, 6287, 4073, 181]"
14130,Venerated Venomous Consort,"['The Evil Consort Above An Evil King (new)', 'VVC', 'ลำนำบุปผาพิษ', '师父如花隔云端 (new)', '毒妃在上，邪王在下 (old)']",chinese,"['mu dan feng', '穆丹枫']","['action', 'adventure', 'comedy', 'josei', 'martial arts', 'romance', 'tragedy', 'xuanhuan']","['adapted to manhua', 'ancient china', 'beautiful female lead', 'broken engagement', 'clones', 'cultivation', 'female protagonist', 'handsome male lead', 'hiding true identity', 'misunderstandings', 'pets', 'royalty', 'ruthless protagonist', 'schemes and conspiracies', 'sentient objects', 'transmigration', 'weak to strong']",https://cdn.novelupdates.com/images/2017/10/Venerated-Venomous-Consort.jpg,2017,TRUE,qidian,webnovel,TRUE,3070 chapters,,c98,709.3,3659,2350,3.5,260,"[17397, 6571, 7759, 12352, 13422, 7674]"
23464,"Not Sure, But It Looks Like I Got Reincarnated in Another World","[""I Don't Really Get it, but it Looks like I Was Reincarnated in an Another World"", 'This Is Screwed Up, but I Was Reincarnated as a GIRL in Another World', 'Yoku Wakaranai keredo Isekai ni Tensei Shiteita You Desu', 'よくわからないけれど異世界に転生していたようです']",japanese,"['ash', 'あし']","['adventure', 'drama', 'ecchi', 'fantasy', 'gender bender', 'mecha', 'slice of life']","['abandoned children', 'adapted to manga', 'adventurers', 'beast companions', 'beautiful female lead', 'cheats', 'childhood friends', 'cooking', 'crafting', 'elemental magic', 'female protagonist', 'game elements', 'golems', 'humanoid protagonist', 'level system', 'loli', 'loner protagonist', 'magic', 'magic beasts', 'magical technology', 'male to female', 'm*sturbation', 'medical knowledge', 'monster tamer', 'monsters', 'nobles', 'orphans', 'overpowered protagonist', 'pets', 'r-15', 'reincarnated in another world', 'reincarnation', 's*xual abuse', 'skill assimilation', 'special abilities', 'sword and magic', 'tsundere', 'weak to strong']",https://cdn.novelupdates.com/images/2021/01/Not-Sure-But-It-Looks-Like-I-Got-Reincarnated-in-Another-World.jpg,2017,FALSE,kodansha,,FALSE,157 chapters,FALSE,c153 part2,24.9,7884,610,3.5,265,"[26859, 13894, 3201, 19910, 3632, 14851]"
30962,Never Die Extra,"['NDE', '죽지 않는 엑스트라']",korean,"['toika', 'toy car', '토이카']","['adventure', 'comedy', 'fantasy', 'harem', 'mystery', 'shounen', 'slice of life', 'supernatural']","['adapted to manhwa', 'adventurers', 'age progression', 'alchemy', 'aristocracy', 'army building', 'artifacts', 'beast companions', 'beautiful female lead', 'brother complex', 'business management', 'butlers', 'caring protagonist', 'cautious protagonist', 'character growth', 'charismatic protagonist', 'charming protagonist', 'cheats', 'clever protagonist', 'curses', 'cute protagonist', 'demi-humans', 'demons', 'doting older siblings', 'doting parents', 'dragons', 'dungeons', 'dwarfs', 'elves', 'familial love', 'family', 'fantasy creatures', 'fantasy world', 'first-time interc**rse', 'game elements', 'god protagonist', 'gods', 'grinding', 'handsome male lead', 'hard-working protagonist', 'incest', 'inferiority complex', 'lack of common sense', 'level system', 'loyal subordinates', 'magic beasts', 'maids', 'male protagonist', 'master-servant relationship', 'misunderstandings', 'monster tamer', 'monsters', 'multiple pov', 'nobles', 'obsessive love', 'older love interests', 'overpowered protagonist', 'pharmacist', 'polygamy', 'pregnancy', 'reincarnated in a game world', 'reluctant protagonist', 'royalty', 'schemes and conspiracies', 'servants', 's*aves', 'strong to stronger', 'sword and magic', 'time paradox', 'time skip', 'time travel', 'transmigration', 'transplanted memories', 'transported into a game world', 'transported to another world', 'weak to strong', 'yandere', 'younger love interests']",https://cdn.novelupdates.com/images/2020/08/8DDB5642-D451-491E-8016-EB3D88ECF809.jpeg,2019,FALSE,intime,,TRUE,550 chapters,,,77.3,8115,568,3.8,642,"[33838, 18721, 44639, 45807, 17281, 17672]"
11581,Epoch of Twilight,['纪元黎明'],chinese,"[""don't play people for a fool"", '人勿玩人']","['action', 'adventure', 'fantasy', 'harem', 'martial arts', 'mature', 'mystery', 'romance', 'sci-fi', 'supernatural', 'tragedy']","['abusive characters', 'aliens', 'apocalypse', 'artifact crafting', 'beast companions', 'beasts', 'beautiful female lead', 'betrayal', 'calm protagonist', 'cautious protagonist', 'character growth', 'charismatic protagonist', 'clever protagonist', 'dark', 'determined protagonist', 'early romance', 'evolution', 'firearms', 'game elements', 'genetic modifications', 'god protagonist', 'gore', 'handsome male lead', 'level system', 'loli', 'male protagonist', 'mature protagonist', 'military', 'modern day', 'monster tamer', 'monsters', 'mutated creatures', 'mutations', 'overpowered protagonist', 'polygamy', 'post-apocalyptic', 'pragmatic protagonist', 'pregnancy', 'psychic powers', 'r*pe victim becomes lover', 'r*pe', 'ruthless protagonist', 'saving the world', 'special abilities', 'survival', 'sword wielder', 'threesome', 'weak to strong']",https://cdn.novelupdates.com/images/2017/05/Epoch-of-Twilight.jpg,2016,TRUE,qidian,webnovel,TRUE,593 chapters,,c118,179.9,4607,1675,3.2,475,"[6228, 465, 35, 11116, 6667, 1220]"
29330,"Life, Once Again!","['LOA', '인생, 다시 한 번!']",korean,"['wise dragon', '어진용']","['drama', 'fantasy', 'romance', 'school life', 'slice of life', 'tragedy']","['acting', 'adapted to manhwa', 'angels', 'calm protagonist', 'celebrities', 'male protagonist', 'mature protagonist', 'modern day', 'multiple pov', 'protagonist falls in love first', 'second chance', 'showbiz', 'slow romance', 'special abilities', 'time skip']",https://cdn.novelupdates.com/images/2020/04/273FD039-FE89-4E68-AAB7-3B3432CA854A.jpeg,2017,TRUE,breathe,tapas,TRUE,1229 chapters,,c20,110,3857,2173,4,296,"[18925, 29115, 6023, 50157, 6201, 611]"
8764,Unruly Phoenix Xiaoyao,"['Diaoman Xiaoyao Huang', '刁蛮小药凰']",chinese,"['mei guo', '梅小果', '梅果']","['action', 'comedy', 'gender bender', 'josei', 'romance']","['ancient china', 'beast companions', 'betrayal', 'cannibalism', 'complex family relationships', 'cross-dressing', 'dense protagonist', 'doting older siblings', 'doting parents', 'female protagonist', 'handsome male lead', 'loyal subordinates', 'manipulative characters', 'military', 'misunderstandings', 'mysterious family background', 'pets', 'politics', 'pregnancy', 'protagonist strong from the start', 'royalty', 'schemes and conspiracies', 'shameless protagonist', 'special abilities', 'time skip', 'transmigration']",https://cdn.novelupdates.com/images/2016/12/tumblr_inline_ohtu61Mx3o1tyfb4b_540.jpg,2015,TRUE,xiang5,,TRUE,384 chapters,,c384,130.9,7252,746,4.2,471,"[3453, 8445, 25155, 12352, 165, 15445]"
16677,The Earth is Online,"['Dìqiú shàngxiàn', 'EO', 'TEIO', 'Địa Cầu Online', 'ฝ่าวิกฤตพิชิตหอคอยดำ', '地球上線', '地球上线']",chinese,"['mo chen huan', '莫晨欢']","['action', 'adventure', 'horror', 'mature', 'mystery', 'psychological', 'sci-fi', 'supernatural', 'yaoi']","['adapted to drama cd', 'aliens', 'apocalypse', 'artificial intelligence', 'calm protagonist', 'character growth', 'clever protagonist', 'cold protagonist', 'game elements', 'gore', 'handsome male lead', 'monsters', 'post-apocalyptic', 'power couple', 'romantic subplot', 'slow romance', 'smart couple', 'special abilities', 'strategic battles', 'strong love interests', 'strong to stronger', 'survival', 'survival game', 'system administrator', 'teamwork', 'thriller', 'time manipulation', 'transported into a game world', 'unlimited flow', 'unlucky protagonist', 'weak to strong']",https://cdn.novelupdates.com/images/2024/05/The-Earth-is-Online.jpeg,2017,TRUE,jjwxc,rosmei,TRUE,240 chapters,,c131,57.6,18682,49,4.6,1927,"[25853, 24278, 20090, 31923, 17543, 15593]"
21581,Don’t Pick Up Boyfriends From the T*ash Bin,"['Bùyào zài lèsè tǒng lǐ jiǎn nán péngyǒu', 'Don’t Pick Up Boyfriends From the Trashbin', 'DPUBFTB', 'Ruchi', 'Đừng kiếm bạn trai trong thùng rác', 'Не підбирайте хлопців зі смітників', 'อย่าหยิบขึ้นมานะนั่นขยะไม่ใช่แฟน', '不要在垃圾桶裡撿男朋友[快穿]', '不要在垃圾桶里捡男朋友[快穿]', '入池']",chinese,"['qi jing nan qu', 'riding a whale south', '骑鲸南去']","['adventure', 'comedy', 'drama', 'mature', 'psychological', 'romance', 'sci-fi', 'shounen ai', 'tragedy']","['abusive characters', 'acting', 'adapted to drama cd', 'adapted to manhua', 'alternate world', 'amnesia', 'apocalypse', 'appearance changes', 'artificial intelligence', 'calm protagonist', 'character growth', 'charismatic protagonist', 'charming protagonist', 'childhood friends', 'clever protagonist', 'cunning protagonist', 'death of loved ones', 'depictions of cruelty', 'devoted love interests', 'doting love interests', 'doting older siblings', 'family conflict', 'ghosts', 'guideverse', 'kind love interests', 'love interest falls in love first', 'misunderstandings', 'modern day', 'multiple realms', 'older love interests', 'omegaverse', 'parody', 'past plays a big role', 'power couple', 'protagonist strong from the start', 'racism', 'r*pe', 'second chance', 'shameless protagonist', 'sharp-tongued characters', 'showbiz', 'slow romance', 'system administrator', 'tragic past', 'transmigration', 'world hopping', 'zombies']",https://cdn.novelupdates.com/images/2021/02/Dont-Pick-Up-Boyfriends-From-the-Trash-Bin.jpg,2018,,jjwxc,,TRUE,270 chapters,FALSE,c188 part1,54.6,15962,75,4.7,915,"[12209, 20212, 16677, 21539, 20021, 20139]"
